time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260507_214930,100000,5,5,0.0400,0.0400,0.0566,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_214931,100000,5,5,0.0467,0.0467,0.0660,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_215354,50000,5,5,0.0667,0.0667,0.0943,True,skip_zero_old,0.012480000000000,0.013720000000000,0.000180000000000,0.0
260507_215329,100000,5,5,0.0533,0.0533,0.0754,True,skip_zero_old,0.000010000000000,0.000020000000000,0.000000000000000,0.0
260507_215329,100000,5,5,0.0600,0.0600,0.0849,True,skip_zero_old,0.000960000000000,0.000950000000000,0.000000000000000,0.0
260507_215729,10000,5,5,0.0800,0.0800,0.1131,True,skip_zero_old,0.170600000000000,0.167000000000000,0.043500000000000,0.0
260507_215731,10000,5,5,0.0867,0.0867,0.1226,True,skip_zero_old,0.228100000000000,0.231600000000000,0.123700000000000,0.0
260507_215604,50000,5,5,0.0733,0.0733,0.1037,True,skip_zero_old,0.073220000000000,0.073620000000000,0.006000000000000,0.0
260507_215801,10000,5,5,0.0933,0.0933,0.1320,True,skip_zero_old,0.249500000000000,0.245500000000000,0.199700000000000,0.0
260507_222933,100000,7,7,0.0400,0.0000,0.0566,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_222956,100000,7,7,0.0467,0.0000,0.0660,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_222957,100000,7,7,0.0533,0.0000,0.0754,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260507_222959,100000,7,7,0.0600,0.0000,0.0849,True,skip_zero_old,0.000090000000000,0.000090000000000,0.000000000000000,0.0
